id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
2203,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,,1,2,4,4,4,4,4,4,4,4,1,12,20,10,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,43,100,20,992,8928,1,1,3,0.800000012,0,19,19,0.400000006,4.3171,4960,0.600000024,2
2204,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,2,1,1,3,3,3,3,3,3,3,3,1,12,22,1,3,3,3,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,58,100,30,496,2976,1,1,2,0.600000024,0,13,19,0.566666663,2.9268,2976,0.600000024,1
2205,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,7,12,1,3,2,2,4,2,2,4,4,3,4,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,31,100,3,496,34512.5,1,1,3,0.800000012,0,13,15,0.5,13.6341,6944,0.633333325,2
2206,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,3,4,4,4,3,3,4,2,9,13,23,1,3,2,3,3,3,3,4,3,2,3,4,2,2,2,3,4,3,3,2,3,3,3,3,2,3,2,2,3,49,100,26,1488,5952,1,1,4,0.675000012,1,9,6,0.566666663,14.0488,3968,0.600000024,5
2207,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,3,4,4,12,17,23,12,4,2,3,2,3,3,4,4,2,4,3,3,2,2,2,4,2,2,2,3,2,4,2,2,2,4,3,2,48,100,13,595.2000122,15673.59961,1,1,1,0.774999976,0,9,8,0.566666663,5.2927,1488,0.666666687,2
2208,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,2,4,5,4,4,3,4,4,1,11,23,1,2,2,3,2,2,2,4,4,2,3,1,2,3,2,2,2,1,3,2,2,2,1,3,2,1,1,2,1,59,100,5,1650.699951,33985,1,3,1,0.75,4,8,6,0.433333337,45.5685,9710,0.533333361,1
2209,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,4,2,3,3,3,4,3,4,1,17,9,1,3,4,1,2,2,2,4,5,2,5,2,5,1,1,2,4,2,4,3,3,1,4,3,2,3,3,3,1,36,100,18,2480,2976,2,5,5,0.649999976,3,6,6,0.466666669,14.8537,3472,0.766666651,2
2210,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,5,4,5,4,4,4,4,4,9,22,15,1,2,2,2,1,2,1,4,5,1,4,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,44,100,6,297.6000061,694.4000244,2,2,3,0.850000024,0,9,6,0.333333343,1.5122,3968,0.600000024,2
2211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,5,5,5,4,4,4,5,5,1,7,20,1,3,1,5,2,1,1,5,4,2,4,1,1,3,4,1,4,2,1,5,5,2,1,2,1,4,3,2,1,29,100,8,793.5999756,198.3999939,1,4,5,0.925000012,0,9,3,0.433333337,4.8049,2976,0.566666663,3
2212,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,3,1,2,5,5,5,5,5,5,2,4,1,12,9,7,4,4,1,5,5,3,5,5,3,5,5,4,1,2,1,5,2,3,3,1,4,1,1,1,3,1,1,1,44,100,3,8738,9920,1,3,3,0.899999976,0,7,5,0.733333349,21.7073,4960,0.899999976,4
2213,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,5,1,4,5,4,4,4,4,4,4,1,6,23,1,3,3,2,4,3,2,5,5,2,4,4,5,2,1,1,2,2,5,3,3,1,3,2,1,2,4,2,1,23,100,4,679.7000122,388.3999939,2,5,5,0.824999988,0,8,6,0.566666663,11.3171,2913,0.833333313,0
2214,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,4,5,4,4,5,4,4,1,10,18,1,3,4,2,4,4,1,4,5,2,5,4,4,1,2,1,5,2,4,1,1,2,4,1,4,2,3,2,1,47,100,5,992,992,1,6,3,0.875,0,6,2,0.600000024,11.9756,1984,0.800000012,3
2215,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,5,4,4,3,4,4,1,12,23,9,4,3,4,3,4,4,4,4,2,4,3,4,2,2,2,3,3,3,3,3,3,4,3,3,3,4,3,1,56,100,9,194.1999969,1456.5,1,4,6,0.800000012,0,6,9,0.733333349,39.1707,971,0.699999988,2
2216,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,1,4,4,3,4,4,3,3,4,9,11,21,1,4,4,4,4,4,4,4,4,3,4,4,4,2,2,2,4,2,4,2,3,4,4,2,3,3,3,3,2,39,100,10,3670.399902,3670.399902,2,1,1,0.725000024,0,9,9,0.800000012,8.3902,595.2000122,0.766666651,3
2217,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,4,1,1,4,3,4,4,3,4,4,5,7,7,23,7,3,3,2,2,2,2,3,3,1,3,1,3,4,1,2,2,3,2,2,2,1,3,2,3,1,2,2,4,52,100,17,1388.800049,1488,1,1,1,0.774999976,0,9,6,0.466666669,1.6585,2976,0.466666669,2
2218,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,3,5,5,4,4,4,4,4,4,9,10,9,1,4,4,4,4,4,2,4,4,2,5,4,4,1,1,1,4,2,4,2,1,2,4,2,2,1,4,3,1,30,100,3,2976,2380.800049,5,5,6,0.850000024,0,12,4,0.733333349,12.4878,4960,0.766666651,0
2219,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,3,3,3,3,3,4,4,4,2,7,7,1,3,3,3,2,2,3,4,3,3,3,3,3,2,2,2,3,2,3,3,2,2,2,2,2,3,2,2,3,35,100,2,694.4000244,2480,1,4,6,0.675000012,0,15,8,0.533333361,1.7561,9920,0.633333325,2
2220,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,3,4,4,4,4,4,4,13,5,23,1,3,3,2,2,3,3,2,3,3,5,3,2,3,3,3,2,3,2,3,3,2,3,2,2,2,3,3,2,51,100,3,1984,4761.600098,1,5,4,0.774999976,2,9,9,0.533333361,1.7073,992,0.600000024,4
2221,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,3,3,4,4,3,4,7,9,15,9,3,3,2,2,3,2,4,3,2,3,2,2,2,2,2,3,2,2,2,3,2,2,3,3,3,3,2,3,35,100,8,992,9920,1,4,3,0.725000024,0,9,12,0.5,1.8537,5952,0.533333361,2
2222,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,5,4,4,3,4,3,5,7,20,1,4,2,3,1,2,3,5,4,3,4,2,4,1,2,1,3,1,4,1,1,2,2,2,1,2,2,2,1,30,100,13,8738,9900,1,1,5,0.774999976,2,3,7,0.5,3.9756,4950,0.733333349,1
2223,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,4,3,1,4,3,4,4,4,4,4,5,1,15,23,20,2,2,2,2,2,2,3,3,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,46,100,18,495,1881,2,1,2,0.800000012,0,11,19,0.400000006,1.7073,3465,0.566666663,3
2224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,3,4,3,4,3,1,9,18,7,4,4,4,4,3,3,4,4,4,4,3,4,2,2,2,4,2,4,2,2,3,4,2,3,2,2,2,2,40,100,4,297,2376,1,2,2,0.725000024,0,6,9,0.733333349,10.2927,2970,0.766666651,1
2225,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,4,4,4,4,2,4,1,7,11,9,2,2,2,2,2,4,4,4,2,4,2,2,2,1,1,2,2,4,2,2,2,2,2,1,2,4,2,2,32,100,12,396,6930,1,5,1,0.75,0,15,9,0.466666669,14.8537,4950,0.600000024,3
2226,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,4,4,4,3,4,4,4,5,12,23,1,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,35,100,6,495,2475,1,1,3,0.774999976,0,17,17,0.400000006,1.1707,4950,0.600000024,3
2227,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,3,4,4,4,4,4,3,4,4,5,9,23,1,3,3,2,3,3,4,4,5,3,4,2,2,1,1,2,3,2,3,1,2,2,3,3,1,1,3,3,2,31,100,4,1485,2475,1,2,6,0.774999976,0,9,8,0.600000024,8.2683,4950,0.666666687,2
2228,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,5,5,5,4,4,5,4,5,23,15,23,11,4,1,1,4,4,2,5,5,2,4,4,4,2,2,2,4,2,1,4,1,1,5,4,2,1,4,1,1,64,100,40,8738,19800,1,5,3,0.925000012,0,7,4,0.533333361,19.7073,495,0.800000012,1
2229,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1,3,4,5,5,5,3,5,5,4,1,7,23,1,4,5,1,1,1,3,5,5,2,5,2,5,2,2,4,4,4,5,1,1,1,4,3,2,2,4,1,1,37,100,4,2970,2970,2,1,7,0.899999976,4,5,6,0.5,8.9024,1980,0.800000012,3
2230,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,3,1,2,4,4,4,4,2,4,3,4,1,11,7,1,4,4,4,3,3,4,4,4,3,4,4,4,2,1,2,4,3,4,2,2,2,4,4,2,2,4,3,2,43,100,2,495,990,1,6,4,0.725000024,1,7,5,0.733333349,17.6829,2475,0.766666651,3
2231,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,3,3,4,3,3,3,3,4,1,9,9,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,31,100,3,495,1980,1,3,4,0.649999976,0,15,15,0.600000024,2.7561,1980,0.633333325,1
2232,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,4,1,1,3,4,3,4,3,3,4,5,12,12,13,1,2,2,2,2,2,2,3,4,1,3,2,2,3,2,3,3,3,3,2,2,3,3,3,2,3,3,2,3,58,100,12,990,9900,1,1,1,0.725000024,0,9,7,0.400000006,2.1951,1485,0.5,1
2233,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,1,2,4,4,4,5,4,4,4,4,7,11,13,4,4,2,4,4,4,2,5,4,2,4,4,4,2,2,2,4,2,4,1,3,2,4,2,4,2,4,2,1,33,100,6,1485,7920,1,6,5,0.824999988,0,10,5,0.666666687,15.0976,3465,0.766666651,2
2234,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,7,7,23,5,3,2,2,2,2,3,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,100,1,3960,34512.5,1,3,3,0.800000012,0,15,17,0.466666669,4.4146,10395,0.600000024,5
2235,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,5,1,4,4,3,4,4,4,4,4,1,8,8,1,4,2,1,2,4,2,4,4,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,25,100,2,4455,2970,1,2,6,0.774999976,1,9,14,0.5,10.878,1980,0.666666687,0
2236,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,2,5,5,4,5,4,5,4,4,7,12,14,6,2,3,4,2,2,4,4,5,1,5,2,2,2,1,2,1,2,2,1,2,2,4,2,2,2,4,1,2,36,100,5,3465,4950,1,3,1,0.899999976,0,5,6,0.566666663,12.4634,3960,0.633333325,2
2237,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,5,4,5,2,5,4,5,4,1,6,23,1,4,4,4,2,4,4,5,5,2,5,4,4,2,2,1,4,2,4,2,1,2,4,1,1,2,4,4,1,36,100,2,495,1485,1,4,5,0.850000024,3,4,5,0.733333349,15.2927,2475,0.833333313,2
2238,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,3,5,5,5,5,5,5,4,4,1,9,23,1,5,2,5,3,5,5,4,4,2,5,4,5,1,1,2,5,1,5,2,2,1,5,1,1,1,2,1,1,33,100,3,980,19600,1,5,5,0.949999988,0,8,6,0.833333313,18.6585,9800,0.800000012,3
2239,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,1,3,4,4,4,4,2,4,6,13,23,3,2,2,3,2,3,3,3,3,2,3,3,2,3,3,2,3,2,2,3,2,3,1,3,2,2,2,2,1,32,100,4,1165.199951,29130,1,4,6,0.649999976,4,6,7,0.5,45.5685,2913,0.533333361,1
2240,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,5,5,4,5,5,5,3,5,23,3,4,4,4,1,4,2,5,5,2,5,4,4,1,1,2,2,1,4,1,2,2,4,1,1,2,4,2,1,36,100,6,8738,8820,1,7,6,0.975000024,0,8,6,0.633333325,17.5122,4900,0.833333313,3
2241,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,7,11,9,1,4,4,2,2,2,2,4,4,2,4,2,2,2,2,4,4,2,4,2,2,4,4,2,2,2,2,2,2,47,100,13,8738,34512.5,1,1,1,0.800000012,1,17,13,0.533333361,16.0244,3920,0.600000024,5
2242,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,3,4,4,4,4,4,4,4,4,1,12,23,9,2,3,2,2,1,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29,100,5,98,1176,1,1,2,0.800000012,0,15,17,0.400000006,1.4634,2156,0.600000024,2
2243,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,3,4,4,3,4,4,4,3,1,8,8,1,3,1,3,2,2,3,4,3,3,5,3,3,2,2,2,3,2,3,3,3,2,2,2,2,3,3,2,2,45,100,3,392,588,2,4,1,0.725000024,0,8,9,0.466666669,1.122,1960,0.699999988,1
2244,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,4,4,5,5,4,5,4,5,3,7,23,1,4,3,1,1,2,4,4,5,3,4,3,4,1,2,2,4,2,4,2,2,2,1,1,1,2,4,2,1,36,100,10,294,2940,1,3,5,0.899999976,1,3,5,0.5,10.2683,1960,0.766666651,3
2245,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,4,3,4,4,4,4,4,1,9,5,1,3,3,3,3,3,3,4,4,2,4,3,3,2,2,3,4,2,4,3,2,2,3,2,2,2,2,3,2,27,100,5,294,4900,1,6,4,0.774999976,0,13,7,0.600000024,9.8293,1470,0.666666687,1
2246,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,2,4,5,3,4,4,4,3,4,7,7,17,1,4,2,2,3,4,3,3,4,3,4,3,4,1,2,3,4,4,4,3,2,4,3,2,3,3,4,2,2,42,100,10,1470,2940,1,3,2,0.774999976,0,4,5,0.600000024,26.2927,2940,0.699999988,2
2247,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,3,2,5,2,4,2,2,4,2,9,7,12,1,4,4,4,4,4,4,2,3,2,5,4,4,3,2,4,4,4,4,4,4,2,4,4,3,2,4,4,2,47,100,10,2450,7840,2,4,4,0.574999988,5,8,8,0.800000012,28.0244,4900,0.666666687,1
2248,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,2,3,1,4,4,2,3,3,3,3,2,5,7,23,1,5,3,2,3,4,3,4,4,3,4,4,4,2,2,2,3,3,4,2,2,2,4,3,2,3,3,2,2,55,100,20,980,34512.5,1,1,4,0.600000024,1,5,9,0.666666687,15.878,4900,0.766666651,3
2249,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,4,4,4,4,4,4,8,17,12,1,3,2,2,4,3,3,4,4,2,4,3,4,2,2,3,3,2,2,2,2,2,3,2,2,3,3,2,1,38,100,5,1470,5880,1,1,1,0.800000012,0,11,10,0.566666663,11.9268,980,0.699999988,3
2250,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,4,4,4,4,3,4,4,4,5,5,23,4,3,4,2,3,3,2,4,4,3,4,3,3,2,2,2,3,2,3,3,3,2,2,3,2,3,3,2,2,33,100,5,882,1764,2,6,3,0.774999976,0,8,11,0.566666663,11.0488,1960,0.699999988,2
2251,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,2,5,3,5,5,5,5,5,5,5,3,7,9,23,1,1,1,1,1,3,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,29,100,2,8738,9800,1,1,5,0.949999988,0,16,15,0.266666681,3.7561,4900,0.600000024,0
2252,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,5,4,4,4,3,4,12,9,22,1,3,4,2,3,3,3,4,5,2,4,2,4,2,2,2,2,3,3,2,3,2,3,2,2,2,3,3,1,41,100,15,8738,6839,1,1,1,0.800000012,1,8,11,0.600000024,45.5685,4885,0.699999988,2
2253,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,11,23,7,4,4,4,2,2,3,4,4,2,4,2,2,2,2,2,4,2,4,2,2,2,3,3,2,2,4,3,2,52,100,10,488.5,34512.5,2,5,4,0.800000012,1,15,8,0.633333325,7.7805,2442.5,0.600000024,2
2254,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,11,7,1,4,2,4,2,4,4,4,4,2,4,2,4,2,2,2,4,3,4,2,2,2,4,2,2,2,4,2,2,31,100,5,488.5,488.5,1,2,6,0.800000012,1,11,7,0.666666687,11.7073,1465.5,0.666666687,2
2255,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,5,4,4,3,4,4,5,1,11,23,6,2,2,4,4,3,5,4,4,2,4,2,4,2,3,2,4,2,5,2,3,1,2,3,4,2,3,1,2,28,100,6,2931,2931,2,3,4,0.824999988,1,8,2,0.666666687,5.1463,3614.899902,0.666666687,2
2256,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,3,4,2,4,2,2,3,13,23,1,2,3,2,3,2,2,4,3,2,3,2,2,2,3,2,2,3,3,3,2,2,2,2,3,2,2,3,3,59,100,3,1942,34512.5,1,1,1,0.625,0,6,12,0.466666669,45.5685,4855,0.533333361,1
2257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,1,2,4,4,3,3,4,4,3,3,1,7,14,3,4,3,3,2,3,2,4,3,3,4,3,2,3,2,2,4,2,2,3,3,2,3,3,3,3,3,3,1,32,100,10,5862,19540,1,1,5,0.699999988,0,6,11,0.566666663,4.3415,2442.5,0.633333325,1
2258,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,2,1,4,4,4,4,4,4,4,4,7,8,23,7,2,2,2,2,2,2,3,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,56,100,5,977,977,1,2,1,0.800000012,1,16,17,0.400000006,7.6585,1954,0.633333325,1
2259,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,5,5,4,5,5,5,4,4,1,11,5,1,2,1,1,2,1,2,4,4,3,5,1,2,2,1,2,1,1,1,1,2,2,3,2,1,1,2,1,3,22,100,5,1954,7816,1,2,5,0.925000012,0,8,6,0.300000012,1.5122,5862,0.633333325,3
2260,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,1,2,2,4,2,2,2,3,2,3,1,17,13,1,3,2,2,4,2,3,4,4,2,2,2,2,2,1,3,5,2,4,3,3,1,4,2,3,2,3,3,2,29,100,7,2149.399902,9770,5,1,1,0.5,4,6,3,0.533333361,22.8537,4885,0.533333361,1
2261,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,7,5,1,4,2,2,2,2,4,4,4,2,4,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,27,100,5,1456.5,14565,2,4,3,0.800000012,1,15,11,0.533333361,3.6098,14565,0.600000024,3
2262,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,2,1,1,4,4,5,4,5,4,4,3,8,22,11,10,4,3,4,3,4,4,4,4,3,4,2,4,2,2,2,4,2,4,3,2,2,4,2,3,3,3,4,2,40,100,17,977,4885,1,3,4,0.824999988,1,4,5,0.733333349,9.3415,2051.699951,0.699999988,3
2263,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,5,5,4,5,5,5,4,3,1,11,1,3,2,1,2,3,1,5,4,3,5,1,5,2,1,3,4,2,1,2,2,2,3,1,1,1,5,2,2,37,100,5,1172.400024,977,1,6,8,0.949999988,3,6,6,0.400000006,10.7805,2442.5,0.766666651,3
2264,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,4,4,4,4,4,4,1,13,23,1,4,4,4,4,4,3,4,4,2,4,4,4,2,2,2,4,2,4,2,3,2,4,2,2,2,3,2,2,44,100,30,1465.5,4885,2,1,2,0.800000012,0,14,7,0.766666651,36.3659,4885,0.733333349,1
2265,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,,1,1,3,3,3,3,3,3,3,3,12,17,23,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,48,100,30,488.5,1465.5,1,3,3,0.600000024,0,19,19,0.600000024,4.6341,488.5,0.600000024,2
2266,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,1,1,4,4,4,4,3,4,4,3,1,12,22,9,4,4,4,3,4,2,4,4,3,4,4,4,2,2,2,4,3,4,2,3,2,4,2,2,2,4,4,2,31,100,7,583.7999878,973,1,5,1,0.75,0,8,7,0.699999988,9.9756,3892,0.766666651,3
2267,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,3,1,4,4,5,5,4,4,4,4,1,9,23,1,4,2,4,2,3,2,4,4,2,4,4,4,1,2,2,3,1,3,3,3,2,3,2,2,2,4,4,2,54,100,5,2432.5,1946,1,5,5,0.850000024,0,9,8,0.566666663,12.6341,2432.5,0.733333349,0
2268,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,5,5,5,5,5,5,1,19,23,1,4,2,1,4,4,4,5,5,1,5,4,4,1,1,1,4,2,4,2,1,1,4,1,1,1,4,1,1,51,100,5,194.1999969,9710,1,1,2,1,0,12,7,0.633333325,17,2913,0.800000012,2
2269,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,5,5,5,5,5,2,5,7,7,11,1,4,1,1,4,2,3,5,5,1,5,4,5,1,1,4,4,1,5,1,1,1,1,2,1,1,4,1,1,44,100,5,487.5,2047.5,2,1,3,0.925000012,1,8,7,0.5,16.122,1950,0.833333313,3
2270,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,1,1,3,5,4,4,4,3,3,5,1,12,21,1,4,1,2,5,4,3,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,5,3,2,49,100,14,2925,2925,1,1,1,0.774999976,0,8,10,0.633333325,11.1951,1950,0.633333325,2
2271,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,5,4,3,5,4,5,4,2,2,5,23,1,3,3,3,3,1,2,5,5,2,3,4,3,2,2,2,3,2,4,2,2,1,4,1,3,3,5,3,2,33,100,3,1462.5,29250,2,4,4,0.800000012,1,3,5,0.5,11.5854,4875,0.733333349,3
2272,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,2,3,4,2,1,2,1,1,11,16,1,5,1,2,2,2,4,3,5,4,4,4,4,2,2,4,2,4,4,4,4,2,4,2,4,1,2,2,2,28,100,9,1462.5,4387.5,1,5,5,0.474999994,4,3,8,0.533333361,18.0244,2437.5,0.800000012,2
2273,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,1,,4,4,4,5,4,3,3,4,9,11,7,1,2,3,4,3,4,5,4,5,2,5,3,5,2,1,2,2,2,5,4,2,2,4,2,2,2,5,3,1,32,100,1,975,3900,1,6,7,0.774999976,1,4,5,0.699999988,8.0488,2437.5,0.800000012,2
2274,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,5,4,4,4,5,4,4,7,7,9,1,2,2,2,1,2,1,5,4,2,4,2,4,2,2,2,2,2,2,4,4,2,2,2,2,2,4,4,1,29,100,3,2913,29130,1,2,1,0.850000024,1,8,12,0.333333343,8.9756,2427.5,0.699999988,3
2275,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,5,12,18,3,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,25,100,3,97.5,487.5,2,1,1,0.800000012,0,19,16,0.400000006,3.878,2925,0.600000024,1
